X,Y,wind_id,GID_0,turbines,landscape.area,water,urban,power
-6719073.86251335,5655081.2109862,13836,CAN,2,3.06072851782441,0,0,
-6730025.23362186,4945738.94210965,13837,USA,22,12.7602465452595,0,0,41.6107310483738
-6910471.06223948,5425567.07032118,13838,USA,3,3.49859282606411,0,0,
-6908655.46130677,5426999.92825472,13839,USA,2,3.2411612932539,0,0,
-7397609.93594125,5086771.75631646,13840,USA,19,16.7188914779959,0,0,38.767487941205
-7395667.97178649,5088331.96686115,13841,USA,4,4.50957420396852,0,0,
-7394446.62803432,5083803.12530552,13842,USA,3,3.37428350594974,0,0,
-7400713.33345468,5088605.2728737,13843,USA,64,52.3643635050755,0,0,111.937421757954
-7405490.16236115,5087809.91985607,13844,USA,3,4.15853537761211,0,0,
-7403799.42496804,5088185.77611102,13845,USA,3,4.47012859196281,0,0,
-7405313.04955066,5089172.54899863,13846,USA,3,4.3025485630517,0,0,
-7404138.05120967,5089878.66783951,13847,USA,2,3.12341349897784,0,0,
-7404818.27999595,5090758.90895925,13848,USA,3,3.92668304250598,0,0,
-7399742.4706424,5092574.04555329,13849,USA,3,3.95324902520442,0,0,
-7408082.93972872,5089533.27130155,13850,USA,26,31.0187871137533,0,0,53.7192409800355
-7406243.6499949,5093085.55341689,13851,USA,12,13.6902938727937,0,0,21.5832876133047
-7403599.09839513,5093564.20763648,13852,USA,3,4.07784477003527,0,0,
-7400662.40154253,5094363.52297651,13853,USA,5,5.94295200138211,0,0,5.74563379070671
-6689171.74391097,5012981.98989933,13854,USA,26,16.2251088414836,0,0,50.3430956337731
-6687533.2718596,5014786.0919345,13855,USA,6,5.03846012543607,0,0,9.62677248750932
-6686741.36359502,5016408.54308384,13856,USA,2,2.5040501404202,0,0,
-5837728.46584109,5676279.77944652,13857,CAN,8,6.91546150498724,0,0,13.6822512016473
-5835692.80549268,5679309.44257655,13858,CAN,3,3.09325413390583,0,0,
-5832717.60247393,5682806.85396451,13859,CAN,11,9.04658310439235,0,0,20.5419714601777
-6838889.18505127,5332409.3942623,13860,CAN,3,3.3162991486423,0,0,
-7537852.48275714,5076783.01361613,13861,USA,5,4.85737288632178,0,0,6.95065330872614
-7536909.00375839,5077689.91155138,13862,USA,3,3.29573236269903,0,0,
-7534579.14320991,5075273.20838701,13863,USA,12,10.6678040963714,0,0,22.6984204470305
-7533973.19487604,5073085.2425268,13864,USA,8,6.72822770068645,0,0,13.7816238703296
-7532964.72434852,5076608.35203033,13865,USA,2,2.83790786226737,0,0,
-7534652.80988523,5078232.73309366,13866,USA,31,22.4412491469936,0,0,61.6579077339158
-7473919.81948804,5204278.2279745,13867,USA,4,3.48725599858813,0,0,
-7539396.1071267,5074467.58107264,13868,USA,2,2.51528051859324,0,0,
-7477218.54282045,5204587.04669724,13869,USA,10,7.90466986126947,0,0,18.3396409789479
-7478193.84108064,5203310.97604952,13870,USA,5,4.22394061549424,0,0,7.70793925143028
-7476603.05932368,5202427.86000123,13871,USA,3,3.21188931792029,0,0,
-7475339.6587131,5203101.46633857,13872,USA,5,4.68260462277913,0,0,7.15954282485012
-6706292.23416704,4981073.37311734,13873,USA,31,15.8873380144824,0,0,55.1434500371123
-6821273.87357257,4891263.14600481,13874,USA,4,3.63184339486825,0,0,
-6818412.82161016,4894840.33505314,13875,USA,27,12.4584111439743,0,0,45.7543917414207
-6814623.91168204,4901415.54410025,13876,USA,30,14.5322554875457,0,0,52.0301349500476
-7012235.2621031,5192835.79725908,13877,USA,2,2.26034342437059,0,0,
-6683289.5870202,5469747.43238313,13878,CAN,2,2.77736190845895,0,0,
-6667474.64073387,5457660.20062194,13879,CAN,2,2.77080389052391,0,0,
-6660821.99364801,5472823.7104016,13880,CAN,2,3.00267238291097,0,0,
-7056981.97128921,5132257.88787653,13881,USA,5,3.31094458798027,0,0,8.59624088151216
-6671867.48377641,5038085.24185848,13882,USA,8,6.04024350537181,0,0,14.0581176159434
-6669307.96846281,5040960.52400868,13883,USA,7,5.18694252525234,0,0,12.0344153576117
-6669356.72219864,5042941.17791056,13884,USA,9,7.82412690636742,0,0,15.876738439535
-6669639.93757957,5044456.39761562,13885,USA,9,6.3947007522738,0,0,16.2133236392318
-7025848.46444078,5384197.55290011,13886,USA,2,3.17177966186047,0,0,
-7026316.14668399,5382721.78904125,13887,USA,2,3.18193560434341,0,0,
-7028873.80740802,5384069.23102901,13888,USA,2,3.15538864304066,0,0,
-7027006.1588466,5389076.77948317,13889,USA,2,3.09022628230953,0,0,
-7025612.45041948,5389221.21335149,13890,USA,2,3.23055179532719,0,0,
-7026263.15709884,5390848.98652158,13891,USA,2,2.60937679089427,0,0,
-7028039.46907749,5390503.47156596,13892,USA,3,3.99239427352667,0,0,
-5630173.78694631,5523903.21239388,13893,USA,9,8.49668734471273,0,0,15.5436732759737
-5629462.11613848,5527102.86637652,13894,USA,10,6.53117187302875,0,0,18.1805726289975
-7513966.94075293,5190333.38668626,13895,USA,2,3.12100046885145,0,0,
-5165880.25399224,5622101.40332147,13896,CAN,2,2.42839290682733,0,0,
-6033409.83858922,5134878.06840994,13897,,3,4.47766688972235,1,0,
-7553090.2716762,5143660.4258641,13898,USA,3,3.22071900462103,0,0,
-7551187.83453832,5147684.44189226,13899,USA,41,27.3032967829113,0,0,77.081621905703
-7553500.7163762,5145660.0913412,13900,USA,2,2.73717097524393,0,0,
-7552495.78084949,5150531.03717641,13901,USA,6,6.45147416364479,0,0,8.28537281567244
-7552010.57906504,5154027.12798215,13902,USA,12,9.91365612867546,0,0,22.8196930766739
-6988261.67743152,5181766.78025363,13903,USA,2,2.27827701851499,0,0,
-6740124.98366002,5486719.89265618,13904,CAN,5,4.98836274741566,0,0,6.79576206283335
-6745451.59314361,5487440.32302332,13905,CAN,5,4.57540945968199,0,0,7.28835146177033
-6743900.12605524,5487008.96958327,13906,CAN,2,2.92008816427124,0,0,
-6743552.60315621,5488712.33807254,13907,CAN,4,3.29667373092604,0,0,
-6856613.60074482,5187935.90277572,13908,USA,2,2.10297868258197,0,1,
-4728558.74195659,6385859.96809846,13909,CAN,19,3.57807210128957,0,0,8.91612741659859
-5839400.29763082,5676344.92620986,13910,CAN,8,6.64153938163805,0,0,13.8247210751383
-5842750.86157158,5678644.70582657,13911,CAN,12,9.85916407739615,0,0,22.8243484581836
-5843463.86902676,5682127.82021259,13912,CAN,13,8.68605970689964,0,0,24.6435145516764
-5779212.26358854,5707554.15707727,13913,CAN,12,7.80243211897433,0,0,22.3763687249026
-5864438.56872424,5678107.57074616,13914,CAN,4,4.11486083796787,0,0,
-5870359.22133062,5675143.98351904,13915,CAN,5,5.5651696530267,0,0,6.14198023001309
-5868462.76721038,5674642.68285156,13916,CAN,5,5.10732449644184,0,0,6.65680528617149
-5871430.08992809,5671451.22377417,13917,CAN,3,3.16014814694536,0,0,
-5872395.53390942,5671990.57808959,13918,CAN,2,2.91252974180472,0,0,
-5866442.1825145,5670257.64009355,13919,CAN,4,3.94544310226488,0,0,
-5864818.05480562,5670507.17665399,13920,CAN,7,6.50666236883706,0,0,11.19859773146
-5862051.98301098,5669258.73382282,13921,CAN,4,4.05733224087548,0,0,
-5867973.55037514,5666002.68820433,13922,CAN,2,2.71606481675804,0,0,
-5867145.73230305,5666773.16365189,13923,CAN,2,2.57418477586436,0,0,
-5866624.46988999,5665366.97048023,13924,CAN,5,4.33911798127121,0,0,7.57161135053882
-5870137.01441464,5671447.07851131,13925,CAN,3,3.56496258033681,0,0,
-5795681.28792666,5627157.5175643,13926,CAN,3,2.92752050314522,0,0,
-5795014.87459262,5625854.80120926,13927,CAN,4,3.59733206088728,0,0,
-5793673.95137913,5628446.30941586,13928,CAN,27,17.9200053036823,0,0,53.1235244883174
-5788013.63825917,5629336.59929558,13929,CAN,18,15.6288609380045,0,0,36.5160375111881
-5867345.2439972,5672552.83968407,13930,CAN,6,5.3265411843214,0,0,9.36599277671382
-5756111.06285938,5723575.94947159,13931,CAN,7,4.71441059772491,0,0,12.149748677248
-5755525.29227741,5722341.56417282,13932,CAN,9,5.65670580967045,0,0,16.0164948724604
-5752356.99266103,5720548.80283613,13933,CAN,9,6.57596864795685,0,0,16.212897419277
-5750960.38071207,5721728.263357,13934,CAN,5,3.99712841415489,0,0,7.96869383709589
-5748964.12904115,5721565.72245744,13935,CAN,15,9.43739796685934,0,0,28.4971437971655
-5747193.37910341,5723490.09631126,13936,CAN,4,3.40295240457582,0,0,
-5745993.55827364,5723184.44839537,13937,CAN,4,3.48513628672373,0,0,
-5746524.95621208,5721793.87354467,13938,CAN,2,2.45210029225767,0,0,
-5744797.96339807,5724431.7746125,13939,CAN,7,4.5976954813652,0,0,12.1519347343517
-6903715.212817,5439406.79434847,13940,USA,2,3.01251492134042,0,0,
-6901853.4852598,5439646.62304528,13941,USA,2,2.70506963866758,0,0,
-6902772.96146496,5440945.40724033,13942,USA,3,3.6412675578413,0,0,
-6904896.10770515,5441098.6375696,13943,USA,3,3.58685620831072,0,0,
-6906436.37936764,5440986.16864429,13944,USA,2,2.55715295389986,0,0,
-6907368.8381675,5439679.89760077,13945,USA,7,8.31729683996773,0,0,9.72824747920098
-6903514.67872903,5438011.93872649,13946,USA,4,4.1706228329761,0,0,
-6904869.34616364,5431743.64182018,13947,USA,3,3.51601812721658,0,0,
-6903335.33723082,5431477.06919453,13948,USA,2,2.68068661091995,0,0,
-6902717.84359917,5433281.05138716,13949,USA,2,3.16789534140635,0,0,
-6912272.95280981,5425375.54772884,13950,USA,3,3.41458722714817,0,0,
-6914121.61367588,5423774.02478321,13951,USA,2,2.40061595027947,0,0,
-6915677.54314255,5420645.75824581,13952,USA,4,3.57168931360388,0,0,
-6917000.07596596,5421297.01175959,13953,USA,6,4.97289451452351,0,0,9.68354457259015
-6918146.87780867,5421975.3045278,13954,USA,2,2.54913714636207,0,0,
-6920066.71088347,5422040.27074459,13955,USA,2,2.45444040329218,0,0,
-6920741.08718785,5418746.20700336,13956,USA,4,3.79611260062361,0,0,
-6923270.76986337,5416888.04278116,13957,USA,2,2.40067328906846,0,0,
-6925517.87935245,5420354.15702146,13958,USA,3,2.94972226734841,0,0,
-6927243.27645719,5420398.07835775,13959,USA,4,3.73846345438719,0,0,
-6925858.95363781,5423796.06685048,13960,USA,3,2.88232548613763,0,0,
-6924339.03065004,5423388.70006059,13961,USA,3,2.97733812597966,0,0,
-6922722.925538,5423536.77730914,13962,USA,2,2.61033935488749,0,0,
-6921194.07545401,5423514.31042369,13963,USA,2,3.03876508582878,0,0,
-6920464.8735318,5425078.11898153,13964,USA,3,2.94107663590646,0,0,
-6917093.77760081,5425083.24561061,13965,USA,2,2.65478693170261,0,0,
-6914739.08606415,5427519.52575103,13966,USA,4,3.80392389647198,0,0,
-6919288.41890778,5423586.36429441,13967,USA,2,2.8731473251555,0,0,
-6917661.04516917,5423656.35691231,13968,USA,2,2.66612573791862,0,0,
-6921797.19165511,5420173.78659023,13969,USA,3,3.60730482639175,0,0,
-6926074.35801335,5418588.11474174,13970,USA,2,2.36567983758891,0,0,
-6930780.10186734,5417143.44103876,13971,USA,4,4.18228190984988,0,0,
-6929370.92375635,5420002.09596056,13972,USA,2,2.49618587032358,0,0,
-6923671.19815492,5425001.7458957,13973,USA,2,2.51131690802431,0,0,
-6922070.13199346,5424939.0993598,13974,USA,2,2.45956857106674,0,0,
-6907963.41667746,5437815.72681591,13975,USA,4,4.33727177923369,0,0,
-6905894.54480941,5437979.06432104,13976,USA,2,3.15586292472329,0,0,
-6909406.73488301,5437384.86215578,13977,USA,2,2.9601052036047,0,0,
-6913493.39384214,5434668.80930653,13978,USA,2,2.6356831956234,0,0,
-6911516.60603284,5435591.41643119,13979,USA,3,4.17889457141972,0,0,
-6909955.32036929,5436250.69342299,13980,USA,2,3.15450460139871,0,0,
-6908505.31262407,5436032.23465379,13981,USA,2,2.62341976591814,0,0,
-6906614.45554485,5435452.31327646,13982,USA,4,4.34123741529512,0,0,
-6905051.55084012,5436630.56778959,13983,USA,2,2.73946869762468,0,0,
-6903746.1844511,5433575.10013534,13984,USA,2,3.16186104645371,0,0,
-6910631.38270211,5427257.62331236,13985,USA,4,4.93806464838648,0,0,
-7549956.57501546,4997455.95404351,13986,USA,2,2.13243977743226,0,0,
-7522661.49362526,5285777.72699166,13987,USA,4,4.92612214250839,0,0,
-7522026.64989214,5284623.35282494,13988,USA,3,3.62924918669963,0,0,
-7523064.31588339,5281755.66926072,13989,USA,2,2.78641405168068,0,0,
-7524880.1644884,5281039.00920342,13990,USA,3,3.08119838390541,0,0,
-7521854.31979494,5281315.65240146,13991,USA,2,2.73009282245898,0,0,
-7031533.27647703,5192458.19775306,13992,USA,2,2.28633145416611,0,1,
-5269836.30664222,5643791.23510948,13993,CAN,15,7.77347774753506,0,0,26.3805301125004
-7015108.90492127,5101839.72077263,13994,USA,2,2.21668238496506,0,0,
-5840160.49611968,5680940.34821345,13995,CAN,2,2.54721032868147,0,0,
-5836679.64758988,5517167.53679535,13996,USA,5,3.67915905214596,0,0,8.30175909321224
-5835813.93237769,5520280.10102924,13997,USA,17,8.71588750724363,0,0,30.0570982370854
-6654759.22145741,5468966.99335844,13998,CAN,6,5.33729755400705,0,0,9.35597250430334
-5209549.6282655,5769526.11792003,13999,CAN,6,5.85475873511648,0,0,8.86111641429835
-6867665.51859831,5265408.11178112,14000,CAN,2,2.72716456136727,0,0,
-6867263.28304717,5262963.29037743,14001,CAN,3,3.31677589153957,0,0,
-6869293.2620306,5264866.58309674,14002,CAN,4,4.4333059563694,0,0,
-6870844.39918001,5266110.65197869,14003,CAN,3,3.37994317438233,0,0,
-6869269.07929517,5262294.32167314,14004,CAN,3,3.32207195928431,0,0,
-6871592.42869835,5262292.09929989,14005,CAN,4,3.49136929431486,0,0,
-6872953.064737,5263485.59989149,14006,CAN,2,2.73635999378329,0,0,
-6876490.9848702,5262671.17719722,14007,CAN,7,7.15442481758738,0,0,10.6774165395272
-6877532.91108211,5261243.8461605,14008,CAN,8,7.36599744152308,0,0,13.4146932532739
-6896549.72699338,5252729.3649868,14009,CAN,2,2.40845264402854,0,0,
-6907232.14458218,5249253.42546428,14010,CAN,2,2.98582961215925,0,0,
-6908169.84472783,5248731.72985826,14011,CAN,2,2.54542059392405,0,0,
-6911565.66438514,5251675.49187791,14012,CAN,3,3.84099007977867,0,0,
-6912400.85661126,5257534.20584266,14013,CAN,4,4.11504562476635,0,0,
-6901377.86500095,5257024.47354754,14014,CAN,6,6.24164766873378,0,0,8.48647845492811
-6895248.63203988,5257439.78967953,14015,CAN,2,2.95761526661706,0,0,
-6895521.27947964,5260667.65653795,14016,CAN,5,4.19269823512268,0,0,7.74456345787748
-6901529.08447136,5261625.17031426,14017,CAN,2,2.7882846897546,0,0,
-6905226.42333311,5259196.91718124,14018,CAN,4,4.34004891187894,0,0,
-6906167.33733007,5260292.40629513,14019,CAN,2,3.11817802127794,0,0,
-6875499.56204553,5272158.16869116,14020,CAN,3,3.03854647875142,0,0,
-6874030.39365477,5272805.72853222,14021,CAN,2,2.43792591528797,0,0,
-6872515.7736371,5271721.82993997,14022,CAN,5,4.61473867320967,0,0,7.24106654109806
-6870682.13565538,5271138.29558593,14023,CAN,6,5.83500022020721,0,0,8.8802691649808
-6879136.80800706,5271012.68170276,14024,CAN,2,2.68775949436796,0,0,
-6878226.94938165,5269700.44395192,14025,CAN,3,3.22572466024709,0,0,
-6862426.48684437,5271209.99863262,14026,CAN,7,6.47116332982779,0,0,11.2261752209344
-6862024.74330348,5274654.27402135,14027,CAN,2,2.82852327645755,0,0,
-6862989.10370061,5275992.65123197,14028,CAN,2,3.07635064254022,0,0,
-6864051.68394129,5277792.6451641,14029,CAN,2,3.27067265222836,0,0,
-6866511.49197467,5277672.50433789,14030,CAN,2,3.19529964946556,0,0,
-6865213.52800664,5275217.69259199,14031,CAN,5,5.33473085903335,0,0,6.39676664911278
-6863694.73920034,5267227.39667104,14032,CAN,3,3.21125646367359,0,0,
-6866528.14788568,5271260.51776045,14033,CAN,2,3.26522548511922,0,0,
-6867564.77592014,5272999.60131529,14034,CAN,3,3.56949815937047,0,0,
-6867736.69644683,5275503.58698541,14035,CAN,2,3.09592634393167,0,0,
-6865952.38038545,5269498.6196281,14036,CAN,5,4.99991109075355,0,0,6.78219555196442
-6865036.94896989,5265909.41909634,14037,CAN,4,4.12644835201788,0,0,
-6871910.49546321,5274331.95347712,14038,CAN,2,2.7351565264976,0,0,
-6916783.30138025,5253402.66032594,14039,CAN,2,2.62517918371236,0,0,
-6858772.36255136,5272901.32949276,14040,CAN,2,2.67453798742604,0,0,
-6860060.95360662,5274331.19389677,14041,CAN,2,2.81030388071203,0,0,
-6861804.97762124,5277741.48897646,14042,CAN,3,3.73237568867731,0,0,
-6862471.91903712,5279335.88509919,14043,CAN,2,2.62908330107391,0,0,
-6663162.02634226,5327799.68160677,14044,CAN,5,5.65083436178187,0,0,6.04971309365968
-6662936.86124258,5329843.6604759,14045,CAN,2,2.72442452568784,0,0,
-6667253.54180499,5325702.51484058,14046,CAN,2,2.87173882790208,0,0,
-6666227.95867797,5325833.36238028,14047,CAN,2,2.81975324152088,0,0,
-6657951.73203709,5329171.26782419,14048,CAN,3,3.44526406851399,0,0,
-6660611.55083316,5325621.47950071,14049,CAN,2,2.82365133661461,0,0,
-6659630.65593292,5328782.58355134,14050,CAN,4,4.18508004596126,0,0,
-6661596.41212929,5329946.82299063,14051,CAN,2,2.64464622875845,0,0,
-6768120.88119149,5444427.02625256,14052,CAN,2,3.19765109813821,0,0,
-6769328.47593051,5441600.61816747,14053,CAN,2,2.72624887325573,0,0,
-6771837.56418437,5444059.99322873,14054,CAN,10,8.39012944813776,0,0,18.2344386562754
-6772140.50703728,5440072.19110633,14055,CAN,6,4.96248056052661,0,0,9.69245363357716
-6775335.67061783,5442414.49422237,14056,CAN,12,10.821416147687,0,0,22.6624388875487
-6776901.92189968,5443971.15890071,14057,CAN,5,4.89982665649939,0,0,6.90026311462978
-6776255.39566826,5446360.6927864,14058,CAN,6,4.79531180939579,0,0,9.83082740645175
-6777929.37424161,5447247.92061964,14059,CAN,3,3.1992192393651,0,0,
-6778636.27284054,5444677.72999174,14060,CAN,7,6.0628560511581,0,0,11.5302100431006
-6779490.62590705,5441804.83866587,14061,CAN,14,6.96442277403021,0,0,23.9093776428687
-6773543.25611873,5438327.26909232,14062,CAN,3,3.16169984479709,0,0,
-6776069.90981525,5436358.16659249,14063,CAN,4,3.52532943285215,0,0,
-6777097.05862621,5435131.62635241,14064,CAN,2,2.54888821738517,0,0,
-6778921.07516591,5432915.42608326,14065,CAN,7,5.29426873967719,0,0,11.9890436672767
-6778781.50248685,5429126.58339988,14066,CAN,2,2.82355953566551,0,0,
-6780505.41168608,5430434.89468788,14067,CAN,3,3.09507923247552,0,0,
-6782524.87875555,5431254.65862989,14068,CAN,2,2.51681471764755,0,0,
-6651333.2308797,5472679.48948017,14069,CAN,4,4.24268780156898,0,0,
-6649725.68984051,5473352.78483003,14070,CAN,2,2.89123305414224,0,0,
-6650257.22158242,5471340.83427974,14071,CAN,4,4.13140173295498,0,0,
-6656861.30674924,5477376.81302692,14072,CAN,2,2.99777795438766,0,0,
-6658373.66226561,5477017.90296924,14073,CAN,3,3.56990621359825,0,0,
-6656235.78135131,5471703.83357275,14074,CAN,3,3.866647966115,0,0,
-6653687.86723316,5472114.91198516,14075,CAN,6,5.54153083308136,0,0,9.16305371911524
-6650497.25279802,5469347.62828808,14076,CAN,3,3.7799604466362,0,0,
-6648151.8504758,5469249.9143725,14077,CAN,7,6.77247745015907,0,0,10.9880801733242
-6647360.28387173,5471277.62814974,14078,CAN,5,5.2797079892602,0,0,6.45894829141724
-6645349.83918301,5473690.72063754,14079,CAN,6,4.79799445246458,0,0,9.82868236665746
-6644955.62551696,5475530.45569696,14080,CAN,2,2.4456524466666,0,0,
-6882904.53378105,5731132.95778641,14081,CAN,11,10.4601996585135,0,0,20.1444467828048
-6329044.75693183,5469399.96772189,14082,CAN,2,2.67871335358477,0,0,
-6332262.62364637,5463117.64037591,14083,CAN,2,2.72153315707946,0,0,
-6795629.56689875,5391266.51648688,14084,CAN,2,2.82716169364381,0,0,
-6794285.3811391,5397240.6709318,14085,CAN,2,2.76963074564123,0,0,
-6803342.97957928,5374397.58519858,14086,CAN,5,5.17359151420617,0,0,6.58022337105365
-6794959.83844467,5372146.24683632,14087,CAN,2,3.20860771692133,0,0,
-6797965.24932007,5388791.55701436,14088,CAN,3,3.4590299415741,0,0,
-6794818.96227455,5383790.51209468,14089,CAN,5,5.5304237354995,0,0,6.1797915043552
-6794663.83643147,5394915.18421334,14090,CAN,2,2.97992392241359,0,0,
-6791660.0163384,5396914.91522836,14091,CAN,3,3.77087085101891,0,0,
-6793566.97711266,5378284.85934979,14092,CAN,2,3.18269980386829,0,0,
-6789628.70033457,5397442.40682922,14093,CAN,2,2.83710112335736,0,0,
-6796093.97066344,5375683.99474841,14094,CAN,2,3.11309067091465,0,0,
-6797367.37762345,5372081.78710781,14095,CAN,3,3.83421015638685,0,0,
-6795088.0720435,5392654.71584042,14096,CAN,2,3.16092506605053,0,0,
-6792866.3247812,5392286.4939806,14097,CAN,6,6.24330046099329,0,0,8.48488594738976
-6804107.3331537,5370753.32468697,14098,CAN,4,5.17659170376778,0,0,
-6796450.08351774,5394778.95511138,14099,CAN,2,2.57971830212235,0,0,
-6840388.52201031,5354749.55465115,14100,CAN,5,5.36497499521303,0,0,6.36280065784412
-6839639.21303183,5356701.11236477,14101,CAN,2,2.82133213984704,0,0,
-6838959.75102426,5357718.6032949,14102,CAN,2,2.763430063375,0,0,
-6851534.33833762,5347775.15329486,14103,CAN,2,2.91376803875613,0,0,
-6843878.37767093,5352821.83218002,14104,CAN,3,3.97115820537305,0,0,
-6846042.51836909,5350900.332262,14105,CAN,2,2.92557007081556,0,0,
-6891959.55976975,5286148.56378651,14106,CAN,3,4.27476550122738,0,0,
-6894358.04380389,5283347.43069351,14107,CAN,5,4.8316381867032,0,0,6.98127719056101
-6896397.10224583,5291790.69925101,14108,CAN,2,2.58197200784993,0,0,
-6893244.37547997,5282229.69253044,14109,CAN,2,2.93939487018991,0,0,
-6893979.70014327,5285961.75155596,14110,CAN,2,2.54511605762041,0,0,
-6894188.44500286,5289444.0399058,14111,CAN,4,4.33213382492781,0,0,
-6895411.28769634,5291357.81289682,14112,CAN,3,4.28197845641041,0,0,
-6891803.91342003,5289390.65329056,14113,CAN,2,2.41607626106918,0,0,
-6893664.17136189,5292659.48645938,14114,CAN,3,2.90535824172509,0,0,
-6896598.01685798,5285553.2906785,14115,CAN,2,3.15281368831015,0,0,
-6897307.19954667,5287848.08927322,14116,CAN,2,2.65153729398561,0,0,
-6899236.52965582,5280790.46025504,14117,CAN,2,2.8466426028012,0,0,
-6892386.03650596,5290399.59967939,14118,CAN,2,2.38582722593176,0,0,
-6762317.92749938,5401534.44513534,14119,CAN,2,3.21044364228559,0,0,
-6763878.63024617,5397888.48490267,14120,CAN,2,2.93051385725784,0,0,
-6765365.5626282,5398554.15024281,14121,CAN,4,4.14067015246579,0,0,
-6671611.75377636,5450042.68769708,14122,CAN,2,2.89765790482235,0,0,
-6668263.29832006,5440940.30221061,14123,CAN,2,2.97289996865439,0,0,
-6665395.77030204,5452629.22978267,14124,CAN,2,2.69744293231559,0,0,
-6665869.15643434,5457842.42316776,14125,CAN,2,2.43497501161772,0,0,
-6671992.17187755,5437460.15355498,14126,CAN,3,3.46492169781232,0,0,
-6646878.00682545,5473802.50925607,14127,CAN,4,3.64090336799955,0,0,
-6799515.10617809,5370947.76813748,14128,CAN,2,3.13478451050758,0,0,
-6761174.80256948,5402968.31253691,14129,CAN,2,2.55327387029338,0,0,
-6772020.29357782,5448094.24819222,14130,CAN,13,9.5200946855762,0,0,24.982016850506
-6774415.03512396,5446710.16144236,14131,CAN,3,3.21053318828082,0,0,
-6777665.16067245,5450536.1058034,14132,CAN,2,2.52987245719685,0,0,
-6769573.98470136,5443347.0512884,14133,CAN,5,4.42901546864271,0,0,7.46418771191872
-6774516.33365412,5444658.5722815,14134,CAN,3,3.31953529299951,0,0,
-6779144.83688407,5430533.24564684,14135,CAN,4,3.42433848765373,0,0,
-6769027.60106913,5446613.00053105,14136,CAN,8,5.6886320525355,0,0,14.1239704138364
-6669754.25479958,5449295.02905507,14137,CAN,2,2.76487152040768,0,0,
-6664610.62465592,5446871.75617969,14138,CAN,2,2.81169806663775,0,0,
-6696934.76022448,5318968.19550813,14139,CAN,13,8.88003401746684,0,0,24.7449961783713
-6675448.66092435,5324016.8635094,14140,CAN,3,3.62066825295132,0,0,
-6679456.2204656,5323418.64512451,14141,CAN,9,7.65701997915435,0,0,15.9471191538612
-6682525.27336974,5323860.9505562,14142,CAN,3,3.42308660140252,0,0,
-6683163.40076108,5325059.55392857,14143,CAN,3,3.51041619150847,0,0,
-6683938.3971399,5328752.04839082,14144,CAN,2,2.97883876625073,0,0,
-6684697.27001409,5323291.7374108,14145,CAN,2,2.72663386134052,0,0,
-6685142.99696879,5321997.00384702,14146,CAN,5,5.31553358429599,0,0,6.41840535276725
-6684293.39166124,5320518.06674361,14147,CAN,8,6.27266849783039,0,0,13.9832603402259
-6687183.97042375,5324081.31124933,14148,CAN,2,2.4332249570924,0,0,
-6685925.71624658,5326504.43024046,14149,CAN,4,4.96917143534899,0,0,
-6691132.46919406,5326323.17293744,14150,CAN,2,3.12258373510969,0,0,
-6690356.67437237,5323799.10218678,14151,CAN,3,3.87100283338873,0,0,
-6689923.90891195,5322683.47489142,14152,CAN,2,2.7305104192518,0,0,
-6692263.07146523,5324577.93185707,14153,CAN,3,3.97415531104565,0,0,
-6667715.74244299,5329836.67818721,14154,CAN,2,2.86111142131114,0,0,
-6670611.32418456,5325046.77460705,14155,CAN,3,4.1474767911737,0,0,
-6669779.52846238,5329275.31232573,14156,CAN,2,2.60656951732135,0,0,
-6670365.09242323,5331524.30117335,14157,CAN,3,4.07280562002683,0,0,
-6670598.45760855,5333473.87479686,14158,CAN,3,2.98187040006712,0,0,
-6670247.44615085,5335220.01142708,14159,CAN,2,2.83767119261491,0,0,
-6672288.36348046,5324606.23116861,14160,CAN,2,3.2758996584506,0,0,
-6672771.03541814,5332829.33537301,14161,CAN,2,2.9687531157217,0,0,
-6674671.50903745,5322006.76796607,14162,CAN,3,3.10214643788481,0,0,
-6859627.06913241,5269886.39970129,14163,CAN,3,3.17551312112212,0,0,
-5232634.06104672,5526532.81322364,14164,CAN,2,2.77597863684845,0,0,
-5251918.10537475,5991896.67799935,14165,CAN,66,35.2110780156462,0,0,103.669254662914
-5254386.19862842,5988688.82013078,14166,CAN,2,2.31645056140596,0,0,
-5243233.47865999,5990664.68973142,14167,CAN,6,5.659401415048,0,0,9.04999566991067
-5241713.24359136,5991641.94244963,14168,CAN,3,3.10607239891648,0,0,
-5459802.24041673,5900486.28518397,14169,CAN,2,2.52848231316364,0,0,
-5263338.61838805,5988191.99053523,14170,CAN,2,2.71114120537651,0,0,
-5262840.14925385,5986792.14080121,14171,CAN,3,3.27057742561412,0,0,
-5460682.67539369,5904304.58839213,14172,CAN,5,3.92079243055046,0,0,8.05297075487351
-5459366.16208627,5908177.07093954,14173,CAN,10,9.36114377687299,0,0,17.8778276580643
-5461672.36229212,5906609.33572791,14174,CAN,4,4.00834579200327,0,0,
-5447081.17855626,5943162.91572279,14175,CAN,6,5.74504385203338,0,0,8.96735482819173
-5444655.69104152,5940484.97630223,14176,CAN,7,5.46042636418581,0,0,11.9078622057696
-5441429.29087005,5941209.09939421,14177,CAN,4,3.92261727446818,0,0,
-5439982.46335804,5942309.52245238,14178,CAN,7,4.44141373377264,0,0,12.134570360719
